person_id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,activity_id
5,-0.1056,1.85879,2.94108,1.51146,0.09083,-1.2557,-2.17439,-1.53003,-0.57022,2.08714,3
5,1.40887,2.09755,1.84657,0.70702,-1.24249,-2.53668,-1.36736,-0.40102,1.48899,2.21757,3
5,3.34138,2.4505,0.24822,-0.96765,-3.37967,-1.75813,-0.02989,1.20223,2.67215,2.37062,3
5,2.29123,0.51199,0.06643,-2.58799,-1.26311,-0.42709,0.78971,3.02461,1.62015,0.56243,3
5,0.72622,-0.85143,-2.38567,-1.71598,-1.23256,1.6616,0.849,2.31537,2.11578,-0.82529,3
5,-0.40463,-2.16796,-2.63622,-1.05011,1.19095,1.42002,1.54652,0.56836,-1.56624,-2.20245,3
5,-1.64126,-2.4531,-0.74775,0.75104,2.01305,2.00516,1.37306,-0.47218,-1.9581,-3.19085,3
5,-2.5123,-2.25792,0.35722,1.70414,1.90692,0.64119,0.6455,-1.88133,-3.63653,-1.52689,3
5,-1.3884,0.10941,1.17088,2.25037,1.53815,-0.16664,-1.36433,-2.89681,-1.93221,0.66114,3
5,-0.14469,1.13007,1.55998,2.41583,0.59864,-1.68297,-2.42995,-1.32487,0.1335,1.90538,3
5,0.88068,2.68983,2.9239,-0.73093,-1.22751,-2.17239,-1.24434,-0.02586,0.69669,2.8047,3
5,2.39934,2.09762,0.44583,-1.06406,-1.49396,-2.40174,-0.56734,1.37619,2.78822,2.19577,3
5,1.9656,0.3182,-1.25241,-2.80348,-2.92702,-0.61908,0.8619,2.65939,1.50787,0.54428,3
5,1.17905,-0.66531,-1.90475,-2.4709,-0.91487,-0.02922,1.71021,2.36997,1.21251,-0.69348,3
5,-0.36601,-2.21359,-2.33736,-1.7152,0.861,2.28525,2.26323,1.34364,-0.67161,-2.95166,3
5,-0.90243,-2.08403,-1.06983,0.46578,2.0388,1.82574,0.96728,0.88159,-1.83629,-2.12547,3
5,-2.29643,-1.70316,0.97336,1.68092,2.2467,0.77023,0.71038,-1.85145,-2.76418,-2.30598,3
5,-2.73539,-0.2665,1.308,2.92314,1.8523,-0.36266,-1.49679,-1.71701,-0.72869,0.07347,3
5,-0.5642,1.56326,2.39019,0.74654,0.35113,-2.02749,-2.5307,-1.80651,-0.2599,1.20838,3
5,0.37848,1.49855,2.02666,0.10964,-1.54809,-2.55751,-1.61117,0.05567,1.74507,2.8643,3
5,2.17953,2.49555,0.08222,-1.15003,-2.30785,-2.64009,-0.7792,1.0183,2.10117,2.7597,3
5,1.63633,0.97761,-0.51175,-2.02072,-2.55575,-2.01686,0.12205,2.46961,2.31241,0.54917,3
5,2.04138,-0.45084,-2.59371,-1.76713,-0.84348,0.81499,2.24544,2.76301,0.64238,-0.92432,3
5,-0.51724,-1.57592,-2.55072,-1.48938,0.6505,1.67016,2.62004,0.86993,-0.71473,-2.16514,3
5,-2.17939,-1.56938,-1.84351,0.57186,2.81775,1.72767,1.31629,0.6336,-3.1475,-1.69737,3
5,-2.23265,-1.93013,-0.15592,1.89635,2.09999,1.38253,-0.58266,-1.98786,-2.55742,-2.06278,3
5,-1.16256,0.74246,1.37139,2.41145,2.44072,0.19398,-1.00627,-1.53153,-1.94038,-0.133,3
5,-0.29646,2.27616,1.71529,1.66531,0.855,-2.11513,-2.12316,-2.63776,-1.12388,1.80139,3
5,1.24219,2.64867,1.91599,0.69803,-1.37204,-1.75018,-2.42004,-0.62392,1.81919,2.69738,3
5,1.9924,2.50354,0.77956,-0.83204,-2.28524,-2.20011,0.02099,0.69971,2.44411,1.78208,3
5,2.37924,1.59761,-0.97162,-2.8093,-1.87907,-1.26052,0.74753,1.66347,1.88783,1.33045,3
5,2.35514,-0.32017,-2.65088,-1.48097,-0.78101,0.21597,2.27462,2.14333,1.73825,-1.04034,3
5,-0.30826,-1.77105,-2.50414,-1.42899,0.25666,2.03371,2.38688,1.81982,0.64926,-0.89804,3
5,-2.3374,-2.4095,-2.29153,-0.47128,1.87596,1.95538,1.1297,0.11793,-1.53475,-2.58969,3
5,-1.78732,-1.29391,0.10732,1.63944,2.01733,1.07268,0.29619,-2.08542,-2.32295,-2.63861,3
5,-1.63241,0.25278,0.09616,2.53087,2.32187,0.51908,-2.48965,-2.53868,-1.28725,0.24221,3
5,-0.54334,2.2505,2.28404,1.85336,1.333,-0.91081,-3.05431,-2.01393,-0.22525,0.99223,3
5,0.24921,2.5131,3.06444,1.44517,-0.80485,-2.25652,-2.25985,-0.8457,1.84616,2.90337,3
5,1.77897,1.75487,1.06423,-0.81864,-2.5979,-1.306,-0.53013,1.0358,1.45816,2.7454,3
5,1.84862,0.89118,0.3234,-2.8035,-2.38317,-1.06518,-0.02552,1.51955,2.07067,0.14922,3
5,1.41614,0.06067,-2.2317,-2.52948,-1.61278,0.11948,1.74739,2.09594,2.00799,-1.31022,3
5,-0.74256,-2.07344,-2.68216,-1.24516,0.71544,1.71812,1.89453,2.00627,0.42842,-0.97519,3
5,-1.88042,-2.76712,-1.46141,-0.18592,2.49035,3.03597,1.96972,-0.9768,-2.18498,-2.3115,3
5,-2.22863,-2.43622,-0.19209,2.00874,2.05537,1.69838,0.79248,-1.0141,-2.15723,-2.80327,3
5,-1.46196,-0.22856,0.9164,2.23167,2.16218,0.84499,-1.00356,-3.06901,-3.03955,-0.04301,3
5,-0.48432,1.39529,1.47565,2.10986,1.29712,-0.28281,-1.59625,-1.70464,-1.55074,1.12646,3
5,0.80425,1.95755,3.04627,1.2285,-0.60635,-2.57065,-2.90278,-0.90707,-0.04296,2.22481,3
5,2.20576,2.03608,0.23974,-1.18462,-3.14678,-2.03272,-0.53671,0.93744,1.92127,2.67271,3
5,2.39234,1.5177,-0.01175,-1.73687,-3.62504,-1.47954,1.40799,1.9992,1.90836,2.37917,3
5,1.29111,-0.38294,-0.90338,-2.33814,-1.51354,1.01581,0.92802,2.91627,1.07872,-0.17303,3
5,0.14221,1.59494,2.68564,1.13451,-0.17551,-1.28199,-1.79469,-1.35452,0.72428,1.5026,3
5,0.64299,3.05862,1.44007,-0.47383,-1.76116,-2.23214,-1.7265,-0.65888,1.31665,2.55594,3
5,2.76181,1.93324,0.13395,-1.59137,-1.59008,-1.24821,-0.5391,1.72444,2.26684,2.17527,3
5,2.18576,0.44874,-1.36876,-2.92434,-1.65118,-0.5003,1.49729,2.18523,2.65482,0.00295,3
5,1.26117,-0.67888,-2.49545,-2.11235,-1.4366,0.99785,2.76774,2.50872,1.0874,-0.97458,3
5,0.14764,-1.48879,-2.82422,-1.33187,0.21386,1.95638,2.62085,0.27625,-0.38974,-2.61826,3
5,-1.73243,-1.97748,-1.31532,-0.58257,1.11657,1.52505,1.49136,-0.92296,-2.27955,-2.59286,3
5,-3.70945,-0.56975,0.69481,0.46796,2.6821,1.01736,-0.46647,-2.13161,-2.8291,-1.07551,3
5,-0.98779,-0.00147,1.17818,2.02755,1.7153,-0.52161,-2.04996,-2.49726,-0.63735,-0.18693,3
5,-1.17785,0.89677,1.90273,2.44127,0.46432,-2.02964,-2.09127,-2.18502,0.70909,2.06939,3
5,0.9103,1.03407,2.42287,0.73182,-0.66862,-1.71281,-1.75753,-0.44737,0.79856,1.97375,3
5,2.65912,1.37775,0.85231,-0.77611,-2.32075,-1.75057,-0.41572,1.03657,2.08939,2.73962,3
5,2.42733,0.74695,-1.75158,-2.73911,-2.61832,-0.97732,1.00663,2.66958,2.34925,1.48998,3
5,0.76036,-0.30517,-1.12676,-2.87131,-0.05844,1.47679,1.94881,2.09918,1.61375,-1.54218,3
5,-0.74007,-2.11959,-2.64067,-1.51445,0.03913,1.90677,2.43613,1.09027,-0.43665,-2.37062,3
5,-2.30352,-2.38796,-1.07479,0.24275,2.30835,2.59723,1.58545,0.12939,-1.57086,-2.90633,3
5,-2.13182,-1.45835,-0.01999,1.53442,1.75958,1.0437,-0.17938,-1.69204,-2.98819,-2.03376,3
5,-1.90791,0.78573,1.51406,1.97422,1.29149,0.32785,-1.57109,-3.05401,-1.46425,-0.7961,3
5,0.36368,1.6183,2.3478,2.13284,0.25209,-1.64549,-2.29496,-1.17933,-0.64792,0.21315,3
5,0.88303,1.31298,2.2888,0.47252,-0.02302,-2.32456,-3.20829,-0.55929,1.29923,2.08613,3
5,2.66522,1.69059,0.06615,-1.50483,-1.64309,-1.97259,-1.23001,1.55222,2.72005,2.1855,3
5,2.50977,0.61908,-0.59202,-1.66811,-2.25607,-1.42229,0.57386,2.36968,1.97812,0.17217,3
5,0.80857,-0.35908,-2.48318,-1.4729,-1.73327,0.42347,1.6761,1.97638,1.26263,-1.19909,3
5,0.02284,-1.26582,-1.51142,-1.10962,0.43266,1.28471,1.80538,1.18901,-0.10381,-1.10238,3
5,-0.83269,-1.47947,-0.44011,-0.46928,1.21589,2.53341,1.52245,-0.53489,-2.55495,-2.0709,3
5,-3.11772,-1.5344,-0.21603,2.10668,2.22614,2.17522,-0.66565,-1.36602,-1.83827,-0.7737,3
5,-1.7642,-0.50586,1.15925,1.87268,1.98389,0.03003,-1.61499,-2.15153,-0.4458,-0.21547,3
5,-1.7169,1.47065,2.10521,1.49471,0.73239,-1.10501,-1.72178,-2.08899,-0.60574,1.61198,3
5,0.5779,2.24747,1.85803,-0.09174,-0.86252,-2.51464,-1.72897,-0.35604,1.39624,2.4062,3
5,2.53435,1.60175,0.56265,0.07581,-1.62037,-2.13368,-0.29397,1.15264,1.84961,2.62024,3
5,1.7935,1.84493,-0.75469,-1.97464,-2.26194,-1.06114,1.37712,1.97746,2.20833,0.93143,3
5,0.9356,-0.30659,-1.27142,-2.40384,-1.63734,0.93226,1.13585,2.06645,1.26346,-0.28835,3
5,-0.21815,-1.96165,-2.77684,-1.39011,0.16558,1.77216,3.0289,2.61998,-0.14556,-1.84062,3
5,-1.56551,-2.52041,-1.47031,-0.11109,1.75574,2.53688,1.85427,-0.30121,-1.52293,-3.06875,3
5,-2.09673,-1.83081,0.13918,2.36185,0.97828,2.50455,-0.01084,-1.51973,-2.3541,-1.71843,3
5,-1.55202,-0.84138,1.81925,1.33615,2.35614,-0.10626,-0.68561,-1.97291,-1.02027,0.30561,3
5,-0.59947,0.84553,1.99122,1.03424,0.49094,-0.85965,-2.3019,-1.98161,-0.13427,1.04396,3
5,0.75973,2.26717,2.23639,1.44907,-0.74581,-2.36821,-1.47879,-0.63854,0.69711,2.27661,3
5,2.64809,2.24968,0.32623,-0.23121,-1.96328,-2.08097,-1.18862,0.9452,1.80944,3.07729,3
5,3.60774,1.70581,-1.67805,-2.89296,-1.70173,-1.38871,0.22707,2.36917,2.18606,0.78107,3
5,1.23496,-0.74487,-2.1109,-1.84842,-0.69427,0.50612,1.15352,1.53401,1.02571,0.06243,3
5,-0.827,-1.91572,-2.72741,-0.93696,0.6753,2.19095,2.27096,1.78266,-0.28649,-1.31278,3
5,-2.54883,-2.06486,-1.49647,-0.06975,1.3172,1.49052,0.97561,0.30205,-2.26774,-1.2411,3
5,-2.77132,-1.14548,0.26918,1.02142,2.78258,1.78207,0.15405,-1.70759,-2.49935,-2.99842,3
5,-2.19155,-0.81626,1.7354,2.56351,2.37664,0.69394,-0.47021,-2.5045,-2.2101,-0.0812,3
5,-1.37419,0.40238,2.16499,2.38889,1.48689,-0.85532,-1.14783,-2.67236,-1.26212,2.54867,3
5,0.56878,2.19713,1.85038,0.75901,-1.24463,-1.75233,-2.63202,-1.58179,0.84928,1.56205,3
5,1.45769,3.31354,0.39693,-0.53221,-1.92275,-2.37518,-2.10397,0.32325,1.62756,2.13868,3
5,1.95254,1.80904,-0.46655,-1.9817,-1.52558,-1.45501,0.12948,1.7862,2.0359,0.74809,3
5,1.77008,-0.73397,-1.81667,-1.9537,-1.5587,-0.47588,1.26988,2.63913,1.59132,-0.49268,3
5,-0.67041,0.82331,2.21512,1.88289,-0.58902,-1.84135,-2.45903,-0.99099,0.04262,1.73323,3
5,1.68968,1.79168,1.63272,0.2313,-0.70695,-2.35435,-1.40062,-0.15708,1.67968,2.44558,3
5,1.73085,2.15809,0.14844,-0.47892,-2.33094,-2.39722,0.08983,1.78459,2.11166,2.52285,3
5,2.1425,1.34173,-0.84601,-2.51899,-2.24394,-1.81759,1.22676,2.77881,2.05645,1.30114,3
5,1.16059,-0.65283,-2.50957,-2.09892,-0.17043,1.5916,1.3269,1.86077,1.10517,-0.67385,3
5,-0.32638,-1.845,-1.77614,-1.78943,0.89363,1.75711,2.44899,0.92213,0.27816,-1.86808,3
5,-1.73617,-1.77494,-0.92052,0.54884,1.3544,1.69066,1.96265,-0.70868,-2.65945,-2.20859,3
5,-3.2041,-1.3603,0.15224,1.36811,1.86453,1.12813,-0.577,-1.75574,-1.91545,-1.96243,3
5,-2.0614,0.26017,1.98749,1.88751,1.37243,0.55468,-1.08178,-2.13204,-1.29152,0.33372,3
5,-0.50645,1.05003,2.39544,1.46022,-0.32962,-1.3605,-1.90964,-1.48125,0.21202,1.6356,3
5,1.38782,2.92827,2.52029,0.03882,-1.82589,-2.21677,-1.9602,-0.71572,2.2769,2.14765,3
5,2.74766,2.15805,0.34331,-0.98625,-2.30873,-2.34393,-0.48296,1.84951,2.70376,1.39121,3
5,2.1129,0.66368,-0.97012,-2.61422,-1.80724,-0.76934,0.15482,2.01463,1.58665,0.0572,3
5,1.2602,-0.88168,-2.2358,-2.62847,-1.87784,0.67187,1.32813,1.38614,0.11927,-0.55201,3
5,-0.96258,-1.64648,-2.22774,-0.88921,-0.25074,2.02778,1.5703,1.43596,-1.12837,-1.62782,3
5,-1.99028,-1.87583,-1.36309,0.93511,2.45005,2.03613,1.81446,0.29667,-2.58247,-1.80099,3
5,-2.0825,-1.61323,-0.2185,2.36928,1.97215,1.50579,-0.43619,-1.09622,-2.21779,-2.08615,3
5,-2.27965,0.3306,1.47055,2.77,1.0654,0.27054,-2.34033,-2.04701,-1.03116,-1.70655,3
5,-0.89039,1.33467,1.9652,0.64539,0.35886,-2.2811,-1.82655,-1.67503,0.21024,0.86437,3
5,1.12418,2.68196,2.46369,0.62764,-1.08672,-2.22417,-1.74981,-1.35646,2.04885,1.50432,3
5,1.47819,1.94394,1.53922,-1.22923,-2.21919,-2.36389,-0.39474,1.3093,2.1413,2.65157,3
5,2.06349,1.07505,-1.78992,-3.1528,-2.12137,-1.82746,1.45351,0.94689,2.46471,1.20186,3
5,1.31245,-0.65858,-1.81313,-2.36161,-1.03845,0.59729,1.74999,2.82934,-0.04983,-0.30233,3
5,-0.25058,-1.88901,-1.89111,-1.52457,0.68516,1.8683,1.92598,1.4463,0.20693,-2.73409,3
5,-1.66476,-2.38761,-1.65082,-0.16916,3.19708,2.07799,1.97802,0.37095,-1.3612,-2.42495,3
5,-2.23497,-1.79991,0.71159,0.95573,2.79858,0.85664,0.41362,-1.52626,-3.13279,-1.30819,3
5,-2.17227,-0.53583,1.15314,2.74688,1.58858,0.32192,-1.61777,-2.78197,-2.52825,0.05615,3
5,-0.16356,0.89645,3.38835,1.63845,1.55339,-0.90632,-2.22069,-2.84508,-0.87066,2.11129,3
5,1.059,2.22331,2.04324,0.90303,-0.69471,-2.10058,-1.34924,-0.77785,-0.1144,2.42873,3
5,2.31779,2.05939,1.15739,-0.54447,-2.09584,-2.20376,-1.69077,1.95147,2.61156,1.76667,3
5,2.07711,1.34959,-0.7879,-2.24781,-2.80237,-1.2986,0.37976,2.62141,2.65373,1.59978,3
5,1.70516,-0.82146,-1.62509,-1.22726,-0.46821,-0.89604,2.25285,1.96093,1.70103,-0.70765,3
5,-0.64938,-1.18643,-2.48409,-1.77914,0.47402,1.71529,2.11889,2.04734,-0.20198,-2.01328,3
5,-1.86911,-2.53639,-2.10097,0.1736,1.81352,2.45734,1.52258,-0.55059,-1.80251,-1.93326,3
5,-3.45414,-2.43993,-0.60286,1.66308,2.35245,0.97784,-0.36286,-1.79363,-2.83207,-2.8011,3
5,-1.17952,-0.07654,1.3499,2.49061,2.08613,1.02889,-0.75145,-1.84691,-2.848,-0.83629,3
5,-0.40712,0.51607,1.95013,2.00161,0.14288,-2.1862,-2.27837,-2.0666,-0.46553,1.37958,3
5,0.69913,3.57864,1.75081,-0.19045,-1.75415,-2.11908,-2.46295,-1.26446,1.76711,2.43067,3
5,1.95512,2.08628,1.28699,-0.44136,-2.46464,-2.25494,-1.24682,0.70726,2.40573,1.84345,3
5,1.98374,1.03713,0.02745,-2.1467,-2.03899,-1.01438,0.74675,1.68094,1.38529,1.841,3
5,1.82608,-0.21465,-1.97362,-2.53471,-1.366,0.55559,1.11128,2.23553,2.26706,-0.00419,3
5,-0.0406,-1.25669,-2.72517,-2.08652,0.74454,1.81836,2.50346,0.74198,-0.24907,-2.26129,3
5,-1.98922,-2.49559,-1.57806,-0.97601,0.4512,2.33883,2.44828,0.08001,-1.08464,-1.55524,3
5,-1.80989,-2.0342,-0.77338,1.33161,3.58434,2.17418,0.08768,-2.10023,-2.31635,-1.24086,3
5,-2.67465,-0.17978,0.91787,1.70741,1.78459,0.0889,-1.30242,-1.55446,-2.82909,-0.52196,3
5,-1.07136,0.8643,1.21324,2.37045,0.9501,-0.91806,-2.25168,-1.83578,-0.56552,1.52893,3
5,0.12346,1.58252,2.23116,1.53362,0.08617,-1.92693,-2.20606,-0.88047,0.4405,3.82886,3
5,1.54816,3.13588,1.94287,-0.58107,-2.02564,-2.40857,-0.65426,0.66227,3.28606,2.83038,3
5,0.98748,1.34937,-0.04026,-1.96564,-3.06311,-0.85855,0.32785,1.72203,2.41086,2.00027,3
5,1.45014,0.14671,-0.89878,-1.7679,-1.5643,0.92424,1.8478,1.39526,1.48349,0.23424,3
5,0.60322,1.37951,2.85282,1.27311,0.29561,-1.35049,-2.61847,-2.18805,-0.89283,1.14983,3
5,2.23604,1.63137,1.80713,-0.34118,-1.13313,-2.34225,-1.43118,-1.15228,1.84065,2.04999,3
5,2.19709,2.01672,0.65261,-2.27332,-1.52846,-1.97594,-0.9129,1.09065,0.9046,2.9395,3
5,0.66196,0.46604,-1.47628,-1.67651,-1.95128,-0.90143,0.88205,1.31354,1.92793,0.69506,3
5,0.1261,-1.49758,-2.47243,-0.4748,-0.99992,0.42374,2.17644,2.57836,0.76085,-0.20278,3
5,-1.44066,-2.33723,-2.04322,-1.62688,1.2642,1.81575,2.87778,0.90467,-0.96692,-1.36407,3
5,-1.29148,-2.27254,-0.81983,-0.23589,0.53075,2.38483,1.67775,0.17788,-2.32041,-3.04774,3
5,-2.68176,-1.39649,0.43926,1.91962,2.59928,1.5392,-0.93491,-2.10122,-2.71368,-1.49852,3
5,-0.76913,0.0133,1.91152,2.42618,0.4345,-0.88454,-1.58972,-1.94748,-2.22088,-0.18904,3
5,-0.26873,1.95989,2.38238,1.93819,0.62519,-0.8135,-3.52543,-1.60248,0.65683,1.47007,3
5,1.23438,2.2791,2.30055,0.92657,-2.16109,-1.47636,-2.45755,-0.09626,0.91848,1.54587,3
5,1.63185,2.28076,0.42828,-0.57514,-3.03065,-2.20753,-0.80765,0.59261,1.87255,2.52264,3
5,2.35431,0.71916,-0.68499,-1.8569,-3.5525,0.19983,1.35239,2.474,2.59862,0.75291,3
5,1.15141,-0.36938,-2.62852,-2.54971,0.17317,0.84089,2.46129,2.69829,0.74994,-0.7118,3
5,-0.01046,-2.33667,-1.95587,-0.97789,-0.23511,1.26102,3.09971,0.65362,-0.59549,-2.35547,3
5,-2.01253,-1.46018,-0.8951,0.32612,1.41491,2.77123,0.84004,-0.21112,-2.03087,-2.11134,3
5,-1.70461,-1.32311,0.47422,1.97228,2.66092,1.52641,-1.08236,-1.38253,-2.09132,-1.49874,3
5,-2.12551,-0.31897,2.49612,3.065,1.75376,-0.10215,-1.68791,-2.23988,-0.87989,-0.63324,3
5,-0.59633,1.88051,2.77716,1.41562,-0.06654,-0.88069,-1.44739,-2.02718,0.05651,1.23336,3
5,1.71026,2.58851,1.46911,-0.76162,-0.67465,-2.21774,-0.92851,-0.01198,1.73982,1.82192,3
5,2.10118,2.33467,-0.1079,-1.52351,-3.09273,-2.6414,-0.33427,1.37522,2.78366,1.87627,3
5,3.02313,1.21492,-0.30667,-1.86382,-1.53325,-0.1716,1.86872,1.39456,2.22788,0.70407,3
5,1.46799,-0.69055,-2.70204,-2.05303,-1.03766,1.09044,2.58808,1.82437,1.39282,-0.35304,3
5,0.57206,-2.47644,-1.99573,-1.57039,0.27112,1.57588,2.63648,1.37924,-0.4379,-2.34749,3
5,-2.21044,-2.00795,-2.14846,0.48427,1.59602,2.47445,1.63495,-0.54612,-1.15274,-2.36505,3
5,-3.35436,-1.44375,-0.31939,2.4418,2.20106,1.00999,-0.13913,-1.51875,-2.12468,-1.59325,3
5,-2.45514,0.01845,2.24069,3.68962,2.08615,0.87026,-1.32608,-2.75622,-2.77747,0.02981,3
5,-1.29757,1.27401,1.47157,1.84641,0.6721,-1.64985,-2.40281,-2.44827,-0.96605,0.9078,3
5,1.72397,2.59956,1.76578,0.97158,-0.98679,-3.37154,-1.85365,-0.51535,0.55863,2.11095,3
5,2.03602,2.59839,0.18393,0.18467,-2.0884,-2.37728,-0.71066,1.37336,2.74379,1.62005,3
5,1.81839,1.01268,-0.37296,-2.0997,-1.24081,-0.94435,-0.02199,2.25345,2.44057,1.68333,3
5,1.82757,-0.47438,-1.7202,-2.71993,-0.16544,0.09976,2.1303,2.29624,0.5643,-0.03143,3
5,-0.41184,-2.09593,-2.52155,-1.60593,-0.53128,1.08194,2.00524,1.84362,0.10228,-1.94037,3
5,-2.01328,-2.277,-1.5544,-0.56184,1.77157,2.80888,1.41645,-1.17468,-1.37617,-1.75051,3
5,-2.24986,-0.9167,-0.51524,2.23933,2.12298,2.14383,1.16119,-1.63911,-2.54739,-1.81166,3
5,-2.30989,-0.1283,1.33537,2.83534,1.59523,0.49985,-0.99148,-2.23239,-1.68538,-0.92317,3
5,-0.09193,0.65335,2.48141,1.4566,0.4391,-0.37798,-2.62496,-1.31275,-0.95744,0.25854,3
5,1.3066,1.93748,2.54854,0.23465,0.04337,-2.676,-2.74474,-0.62627,2.09116,3.25375,3
5,2.12437,2.31218,0.62503,-0.54839,-2.37655,-2.66821,-1.84384,1.38113,1.50112,1.32485,3
5,2.253,1.38482,-0.03375,-2.27979,-1.91862,-1.3633,-0.62139,2.27561,1.75582,1.76074,3
5,1.65104,-0.42727,-1.7769,-2.05751,-1.55419,-0.03373,2.08428,1.20499,1.94247,0.62056,3
5,0.77777,-0.92279,-2.36706,-2.05307,-0.30033,2.41563,2.6948,1.87744,0.26907,-2.05068,3
5,-1.53688,-2.48105,-1.47252,0.34622,1.47141,2.293,1.40789,0.19628,-0.6229,-3.14935,3
5,-1.81519,-0.37149,-0.9365,0.9973,1.88691,2.57539,0.11442,-1.58655,-2.22629,-2.42758,3
5,-1.64962,-1.09066,1.18412,2.09461,1.7821,0.05286,-1.18018,-1.59536,-3.25457,-1.27885,3
5,-0.42421,0.7205,2.1154,2.36037,1.19729,-0.99667,-2.71273,-1.26721,-0.65462,1.00931,3
5,-0.09849,2.24124,3.69963,1.50238,-0.95012,-1.61235,-1.07999,-0.66292,1.54601,1.93842,3
5,2.67829,1.70993,1.6108,-0.12992,-2.53194,-3.26246,-1.38046,0.46548,1.53188,2.91937,3
5,1.81056,1.61904,0.26712,-2.08911,-2.16302,-2.18313,0.93866,1.23562,2.42082,1.93823,3
5,2.03061,0.31229,-1.38648,-2.83752,-1.55772,1.0049,0.93168,2.19764,1.80098,0.24559,3
5,-0.15791,1.50768,2.31138,1.38555,-0.34612,-1.55256,-2.65604,-2.27058,0.80294,2.4886,3
5,0.75598,3.45023,1.47981,0.2192,-2.20747,-2.69064,-1.87937,-0.24786,1.87832,2.55343,3
5,1.51498,1.2981,-0.00074,-1.54784,-2.88093,-2.28075,0.40278,1.74042,1.85267,2.01632,3
5,2.61367,0.88804,-1.57124,-1.88303,-2.17772,-1.08621,0.44111,1.81184,2.17865,1.31079,3
5,1.21837,-1.12755,-2.03003,-1.69235,-1.29885,-0.1839,2.24401,2.84927,1.55181,-0.59379,3
5,-0.39535,-2.05471,-1.32155,-1.17663,-0.24443,2.943,1.68007,1.09737,-1.67567,-1.85416,3
5,-1.41002,-3.04216,-1.5602,-0.21505,1.82086,2.2872,0.35459,-0.93443,-2.49674,-2.05522,3
5,-1.9101,-1.53752,1.17281,2.71176,1.94867,1.71278,-0.22776,-1.19468,-2.5199,-1.03567,3
5,-2.48906,-0.22132,1.89487,2.99828,1.73739,0.17377,-1.99685,-2.82311,-0.84196,-0.10725,3
5,0.03981,1.74842,2.21277,2.26376,0.99923,-1.68896,-1.28391,-1.49585,-1.10518,2.16182,3
5,1.68143,2.49555,2.03331,0.65532,-0.43218,-1.83122,-2.20231,0.02185,0.91613,2.77547,3
5,2.92832,2.35435,0.74453,-0.4005,-1.70503,-1.84119,-0.21915,1.20704,2.55255,2.23059,3
5,1.88894,0.44922,-0.22405,-2.70135,-2.22722,-0.24114,1.90043,1.9024,2.19108,0.30031,3
5,1.47076,-1.14936,-1.52798,-2.27234,-1.90878,-0.35507,2.15689,1.9325,0.57035,-1.21789,3
5,-0.24813,-2.7919,-2.27235,-0.26152,1.09802,2.02323,2.84186,1.94657,-0.17541,-2.37027,3
5,-2.04453,-1.46553,-0.88434,0.4861,1.96191,3.15394,1.60132,-0.0952,-1.68693,-1.5645,3
5,-2.09315,-1.1316,0.41071,1.98331,2.53411,1.58694,0.06539,-1.94626,-1.81932,-1.36456,3
5,-1.35498,0.02168,1.53796,2.1128,2.42463,-0.05918,-2.35987,-2.61132,-2.21691,-0.02952,3
5,-1.18448,0.98281,2.53822,1.29151,-0.51604,-1.54027,-2.34413,-1.59773,-0.75334,2.63577,3
5,1.1955,2.39054,2.59015,0.46612,-1.0336,-2.0052,-0.60881,-0.60447,0.75606,2.05461,3
5,1.25393,2.80586,1.37909,-0.42364,-3.30938,-1.31546,-0.82017,1.29102,1.95709,1.96975,3
5,2.0171,0.79494,-0.27602,-2.30522,-2.72915,-0.94929,0.64842,1.69256,1.05938,1.79809,3
5,1.26803,0.36401,-1.36408,-2.01406,-0.85652,0.47598,1.96346,2.47315,2.13532,0.01815,3
5,-0.80301,-2.24945,-2.31811,-1.13028,-0.49408,2.16232,2.2923,1.70904,-0.13941,-2.03083,3
5,-1.58634,-1.71225,-2.81712,0.04559,1.87673,2.34438,1.29774,0.73842,-2.09513,-2.0806,3
5,-2.10778,-2.04872,0.14133,1.27386,1.68378,0.88109,-0.63635,-1.32812,-2.62013,-2.42258,3
5,-2.25571,-0.43555,1.96951,2.05661,1.63688,0.54111,-0.6067,-1.79563,-2.92066,-0.79605,3
5,-0.27071,1.98257,2.65859,1.89885,0.22074,-0.52726,-1.16286,-2.32258,-0.79697,1.29539,3
5,1.66986,2.01999,2.47244,0.81686,-1.21379,-2.05967,-2.01351,-0.1164,1.91759,2.73749,3
5,1.60796,2.46878,0.81559,-0.2972,-3.44974,-2.37377,-0.8172,0.07746,1.79314,1.97647,3
5,2.70557,0.45009,-0.65035,-1.30819,-3.07199,-1.18861,0.52137,1.8014,2.2385,0.84407,3
5,1.58284,-0.62455,-2.05352,-1.64105,-1.06787,1.03859,1.83417,2.91946,1.51567,-0.84675,3
5,-0.22263,-2.08728,-2.82371,-1.80216,0.07797,1.71176,2.7385,1.85633,-0.30996,-1.65624,3
5,-1.51449,-1.7483,-1.59887,-0.37889,1.66266,2.07268,1.28756,0.59563,-1.50735,-2.77771,3
5,-2.48029,-1.88078,-0.02617,1.86572,2.24704,1.92446,0.31833,-1.69553,-1.612,-0.8723,3
5,-2.45811,-0.24727,0.73325,3.28005,2.37352,-0.15806,-1.79256,-2.21886,-1.60969,-0.37893,3
